"orderId","orderGUID","orderPaymentAmount","orderDate","orderPaymentType","latitude","longitude"
"1098","b9d91d97-84c0-433d-8190-868620f702e3","276.05","2014-01-05 12:59:43","CREDIT_CARD","58.133781","132.6298"
"1099","18268ba2-bc71-41bf-8f06-9a2654466230","43.75","2017-06-11 12:03:42","SODEXO","41.914994","-18.991918"
"1100","6523914b-6cfa-4a61-867c-f3ebeddc77c7","39.63","2019-06-17 05:11:52","CREDIT_CARD","7.771907","37.36744"
"1101","337ab338-044b-43b5-b3e2-ee8c88f114f4","238.73","2015-07-05 01:05:58","CAD","-43.273145","-71.133119"
"1102","d011d0dc-7286-4efe-9451-476b8eed0e90","294.55","2019-09-25 12:57:37","CAD","-79.719932","-162.43204"
"1103","f3f465d5-b7c1-41c0-a706-83390a7b242d","43.7","2017-12-04 08:13:19","TL","12.478576","41.018651"
"1104","48cb0f5c-cffd-45e2-acd9-83575dc6398f","186.88","2020-02-05 08:50:50","CREDIT_CARD","24.354245","-136.112545"
"1105","f105ab1f-7b05-481e-8ada-9acd9044efb8","304.22","2014-12-31 09:22:08","CREDIT_CARD","-1.13603","116.321516"
"1106","c8c29201-b3fd-4f5b-810a-c25fcf77f0e7","219.28","2019-03-08 03:11:25","CAD","-33.7102","171.244093"
"1107","d84ac644-819f-4dcd-bb80-5b224ab49e8c","90.29","2019-09-14 12:49:00","WIN_CARD","83.695259","59.304318"
"1108","edf3ea30-6565-4f04-b229-e32d4964492b","113.89","2019-11-04 01:26:41","MULTINET","64.263528","7.637435"
"1109","2223b1fc-22f9-4e4d-824b-68400df229f7","145.05","2015-02-11 09:10:36","SODEXO","-60.230194","-10.339986"
"1110","9477170c-5d96-49c0-a517-e825aa99dc75","128.24","2017-03-19 07:21:34","SET_CARD","4.357603","116.09599"
"1111","7dfad354-32d7-4bbe-aad3-24ef07a5b0ba","251.03","2019-02-08 11:01:23","CREDIT_CARD","-23.343185","-1.617845"
"1112","4c6465ab-27dd-476a-afe7-8f1e5c1a5315","119.77","2014-01-25 05:53:57","SODEXO","18.322515","101.797034"
"1113","82663df8-a4ae-4633-88ad-508e914e7d89","74.98","2019-08-06 07:33:44","CASH","61.463943","-124.466956"
"1114","20f3cb21-4f02-4113-af59-70ca68281c22","319.02","2020-09-22 05:26:28","USD","-76.267887","36.182721"
"1115","8cfc03f3-65a0-4333-83e4-4d029243debf","217.31","2015-06-29 10:41:33","BOX_CARD","-11.270459","-98.398722"
"1116","53610f9f-fc9d-4a94-8c58-192c8d003e16","317.5","2020-06-01 09:52:38","SET_CARD","61.217683","109.332629"
"1117","6cb16950-9fe2-4475-b0c8-681d712a2a49","336.87","2015-03-14 12:31:02","WIN_CARD","6.638386","-82.670603"
"1118","90f6e843-4cbd-4e6a-9c2d-91810e50607f","185.03","2019-01-22 12:46:58","MEAL_CARD","35.585612","-5.639871"
"1119","d91efeb2-17c6-49d4-bb93-b2494a3826c7","130.77","2020-06-13 09:48:17","CREDIT_CARD","-2.515742","152.195017"
"1120","ad4566ac-548c-4428-82cf-1b7e0719f7c0","266.16","2017-02-28 11:43:18","CAD","40.978466","135.153697"
"1121","f2650bc7-2417-4053-8c58-52f6e12ab560","57.42","2019-06-23 05:42:51","WIN_CARD","62.261404","-53.016753"
"1122","801ce943-c461-45a3-a5d3-3d59b5ef3719","318.69","2020-08-30 01:42:58","SODEXO","-38.739764","-4.751212"
"1123","eb9bd597-015c-4710-8ccb-ae1ad2cf18b8","122.98","2015-12-13 09:06:33","USD","5.187516","127.826542"
"1124","78c27d42-5366-4785-9e54-716d8ee7df12","21.97","2018-05-09 10:01:13","USD","22.80436","114.059522"
"1125","57684808-a6c2-4604-9388-37b738101074","276.65","2014-11-19 11:37:28","EUR","-65.021745","44.307545"
"1126","86f0e73d-decf-46c7-b38f-9822e6bba53d","123.34","2018-10-14 05:05:03","USD","33.381422","60.240486"
"1127","ac8116ca-fea8-454f-a0f7-59f9ac78118e","100.47","2018-07-25 10:09:26","CAD","84.722387","49.607152"
"1128","6cf89291-efcc-4e6e-bd14-e81c658fe2bd","326.81","2018-12-27 11:29:44","MEAL_CARD","-51.73835","-101.081573"
"1129","a1719bc8-c55f-4f5c-b657-5c366469d489","91.11","2017-01-01 11:30:30","WIN_CARD","-1.663427","156.548705"
"1130","cfd87751-5d9d-4742-a2e5-280d57b958f9","227.82","2016-03-20 08:15:15","BOX_CARD","34.518295","-3.308342"
"1131","8ad3bd02-820a-4a78-96d9-9c3ebe4b8632","149.81","2017-04-02 04:24:12","TL","24.926499","33.669015"
"1132","9b4fbe0b-3220-4bee-8b13-6d5289c65d29","156.31","2016-11-17 09:19:59","WIN_CARD","-24.671289","11.231817"
"1133","96085442-4585-44e8-951f-5d677ab68cfc","23.93","2014-09-18 02:00:13","CREDIT_CARD","-48.983414","84.162949"
"1134","6f86d23d-7cd8-43d6-b58a-4fd0ce9c9aac","280.01","2014-08-26 10:42:46","SODEXO","73.528629","98.644637"
"1135","4422f1c6-0777-4adb-8a11-892532dcdbd7","277.72","2016-06-05 05:00:29","SET_CARD","-44.137169","-10.995779"
"1136","de7bd490-0adf-49ad-9cb8-e4d16b5f5077","151.13","2016-05-14 01:55:31","CASH","4.177585","-158.006497"
"1137","b824345f-872f-47f2-8082-e3f5f78ef7f5","120.52","2019-08-17 05:13:41","SET_CARD","89.547818","65.209593"
"1138","c53ac048-0627-465b-a53a-445b1076707b","212.62","2014-08-22 11:27:18","BOX_CARD","2.784547","96.099365"
"1139","99fa1eb4-c2ea-4d7d-8987-7c54b4ddd649","46.4","2017-10-08 09:47:23","CAD","16.526187","1.959005"
"1140","59f64dc6-5d33-41cb-b2eb-29edeb485198","143.94","2017-12-19 04:41:45","SET_CARD","-79.607377","-164.668667"
"1141","f696c90d-d63c-4e77-b041-995ba3d3cd70","318.37","2014-06-22 07:05:46","USD","47.320966","46.401633"
"1142","e06dd054-71c4-456c-ab25-16a930720e2a","165.54","2020-03-01 12:24:29","SODEXO","86.335773","47.090143"
"1143","4b018d81-c103-4ea7-a093-2fe1b656cbd2","217.99","2018-03-10 04:15:51","EUR","-48.698451","-99.422361"
"1144","45d82d46-4c71-4182-ad7a-758f4db740a6","335.74","2017-04-10 02:04:25","TL","-76.659773","-45.81069"
"1145","1ec8570d-535f-4ce9-a714-37dc7edcd13b","5.18","2019-11-19 02:07:11","WIN_CARD","-71.912143","-5.502907"
"1146","c026f50e-f7ce-4395-84ff-6af283cab736","321.89","2020-01-12 08:21:34","CAD","66.838937","98.520976"
"1147","60314db0-1b8a-4155-b96c-e79fffa3f180","293.64","2019-01-25 03:09:40","CREDIT_CARD","57.883877","-68.970977"
"1148","be5df380-a0f6-4354-ae18-e3a74b8e86fe","120.82","2020-07-26 08:34:17","TL","44.949395","-93.259618"
"1149","1aee8bce-18aa-4e53-91d0-50905ef1012f","245.2","2019-04-10 10:08:29","SET_CARD","48.283087","-106.582704"
"1150","a2105681-03a0-4478-9fde-4d5843cd63a2","117.66","2014-09-24 01:43:49","SET_CARD","-51.391237","-7.239231"
"1151","37a18ec3-f803-4ed2-86b0-c93d16b604c4","83.27","2015-10-04 11:34:55","SODEXO","-42.789033","-64.966943"
"1152","a76c1809-8489-42ae-bb61-9ee4bbc58ab3","77.46","2015-11-06 04:30:33","BOX_CARD","-42.79156","-88.045172"
"1153","cd6865d0-7284-4cd2-b802-4fa22cac268f","88.65","2018-02-07 10:17:49","USD","-37.796858","71.823374"
"1154","f551a7e4-366c-41b9-a791-b50f3f6c08d9","152.35","2015-01-09 07:15:33","MEAL_CARD","11.53144","-128.315248"
"1155","e81f79d5-be4a-4129-aa2c-571939d00ce8","56.73","2015-11-08 01:47:17","WIN_CARD","54.081189","-86.977898"
"1156","2930b08f-f029-46c2-9252-44fc2e0feaa7","13.58","2017-05-18 02:33:45","CASH","-88.233257","150.407453"
"1157","93aa24b7-d6cf-438f-ae7d-ceea42331b40","2.83","2018-10-18 03:03:11","SET_CARD","-47.167774","-150.496182"
"1158","5369fd8d-0365-476e-a43d-a91ebf701311","73.74","2015-08-21 07:09:57","MULTINET","5.551781","-158.18051"
"1159","f6f61a66-1b52-440e-b1ce-a937f496c53c","131.72","2015-05-17 04:00:45","MEAL_CARD","69.348072","-153.099407"
"1160","737c607f-a74d-447b-8781-d2f5c7ebdd8c","78.13","2016-02-03 03:59:05","BOX_CARD","-8.411946","167.78871"
"1161","edd63011-28f6-492f-ac11-709acc66ccf5","99.85","2019-04-12 09:48:09","MEAL_CARD","-12.75416","111.802629"
"1162","0715e750-0fb4-4e0b-9be4-f8f5f1edbcdf","74.04","2017-04-22 06:03:12","TL","-4.962304","169.314354"
"1163","a14e9487-621b-41a8-8c84-ac49f599618f","284.09","2014-11-14 10:07:14","MEAL_CARD","-4.976896","-103.352941"
"1164","0d395a89-7abb-4d95-bb79-db008d08edb7","269.2","2020-06-24 12:12:33","WIN_CARD","52.454","166.726395"
"1165","f1254bea-b87e-47f5-8e00-9e53a9f3593f","30.5","2014-01-31 12:05:22","USD","30.529798","160.454219"
"1166","770a39f4-7216-4180-b7eb-184f38cc917f","98.75","2015-04-18 04:34:07","TL","-15.225301","-111.144884"
"1167","309123e3-6028-4259-aed3-70bcd6c15bae","197.42","2019-04-15 12:34:48","EUR","68.687533","64.44187"
"1168","20fb509d-7cf1-4781-99ce-6433870cef08","183.27","2015-06-19 03:07:30","USD","-85.29403","90.964429"
"1169","ff275bcd-cccb-4d44-9ec0-97091b437903","70.77","2017-01-14 08:41:52","MEAL_CARD","42.829995","-171.011039"
"1170","110ff899-20f7-43d0-a061-a3708082139e","80.08","2018-07-18 08:15:27","CAD","63.484375","-50.269717"
"1171","01fb86cd-b27a-4a17-92ee-6139af544396","176.75","2017-04-09 10:52:49","TL","-70.064649","39.234852"
"1172","715e8f83-2367-42f2-a372-aa00860516ad","328.72","2020-06-04 10:20:02","BOX_CARD","16.086252","-97.763971"
"1173","667ace07-517e-4d1f-b4b6-5cb6e6724079","308.28","2017-09-19 06:39:02","WIN_CARD","-6.72283","-46.471323"
"1174","6b4e5d96-1fdf-4a5a-8a83-37fcf4b4ffc2","277.72","2016-03-16 04:48:41","WIN_CARD","68.780188","-112.342997"
"1175","5ce25a4c-ab86-4207-8649-4dc52807fa5f","274.42","2017-04-12 03:29:11","EUR","1.434315","-127.520812"
"1176","28a80c1e-d795-447a-a5c8-153118ffca9e","111.07","2018-02-20 08:15:09","MULTINET","-60.66947","-120.500347"
"1177","773c6497-0a1e-45a9-8e09-fbdb97744eeb","8.73","2019-04-09 04:04:17","USD","86.275919","120.456426"
"1178","cd789954-c4fe-4274-80bb-d9a8ef8696bb","150.64","2016-01-28 11:21:21","TL","18.569707","108.520483"
"1179","476e4505-f2e7-4f92-8f81-79cd77f379c1","199.44","2016-05-21 01:37:44","WIN_CARD","-10.461738","50.844781"
"1180","d5dda90a-d5a8-411f-ad8b-badcbe3fe702","221.04","2020-03-24 08:20:52","SET_CARD","67.27454","81.379577"
"1181","11f79b97-7606-4513-b5d2-32b6c1ee5003","16.44","2017-04-07 06:11:04","CAD","-61.876495","157.391295"
"1182","e9ac2d15-58a7-4d56-a60f-764e38e14d92","291.66","2015-02-28 06:18:09","CAD","69.681213","32.379899"
"1183","7160066e-dc43-4481-99c1-b5fa1ab807ed","170.4","2019-03-15 12:27:12","EUR","-18.308077","102.118509"
"1184","1b8796a6-6b07-4694-8484-207d0f6a6b76","9.42","2014-10-09 03:55:06","MEAL_CARD","51.688215","130.986757"
"1185","1e3a2887-9f0f-48ec-a9d2-91692866951e","58.19","2020-12-27 01:58:29","TL","28.580647","122.521446"
"1186","98e6e833-4d4e-47bf-8292-a2eba33d2500","189.11","2014-05-12 11:17:28","BOX_CARD","-22.233976","-2.657799"
"1187","84d1699f-e414-448c-97c4-4fcc679f56bb","117.16","2019-03-15 02:20:10","SODEXO","-66.44926","136.417207"
"1188","9cd4deab-4d72-4749-ab6f-30c0795ea498","107.18","2017-01-12 07:35:59","CREDIT_CARD","52.522245","120.674355"
"1189","41299136-93dc-45c5-919a-ff61e974a703","331.64","2015-04-29 11:01:18","CASH","51.963287","-2.464458"
"1190","2ffecd1a-1374-42f5-896a-ae10ce44f9b1","44.29","2014-07-26 09:16:52","SODEXO","-37.054036","145.45324"
"1191","1f265307-49b6-413b-bb31-c00a0e4daf01","27.2","2020-12-19 06:42:11","MEAL_CARD","11.150153","111.588735"
"1192","8fd2e43f-3a63-407b-a347-07c129bf6bb3","39.97","2014-06-04 11:09:51","TL","-32.761156","-151.496505"
"1193","ecd41d30-bdb2-4bea-822f-8b0610864fbc","171.19","2015-09-17 10:55:15","SET_CARD","61.384587","41.283605"
"1194","7734330b-d0b7-4d13-bfcf-f0a61f89010b","337.33","2018-12-13 09:02:32","CASH","45.781815","-147.049146"
"1195","c3dec85e-ddc2-4567-934a-8bd831398e79","42.86","2019-07-15 08:29:44","EUR","5.417296","-57.298774"
"1196","0fd37c2a-ec72-4b51-8030-62c191279a78","27.12","2016-04-21 10:57:34","BOX_CARD","-41.729169","-75.806875"
"1197","381fd81c-099c-4533-aeaf-1a9eec4fc474","339.36","2014-11-26 05:35:37","MULTINET","-60.702737","-177.123715"
"1198","0c6dc916-2b55-4c56-8c78-670fa37f0f5c","45.06","2017-07-05 06:40:16","MEAL_CARD","-12.048948","-151.713734"
"1199","4a7ce817-9606-4ff5-a5b1-edb67afedd21","334.27","2020-09-09 08:20:53","CAD","-4.978187","-146.047253"
"1200","7ce67a2a-6c1c-44f6-95f6-7eadc480c2ab","27.64","2019-06-09 06:37:25","WIN_CARD","-89.445463","174.574529"
"1201","5ebf9e68-c824-4b71-95f9-c8b9c4c3d3f2","113.93","2014-08-07 05:22:03","USD","-8.563105","83.229451"
"1202","8890d367-ccae-4b52-94f7-8a09f32127d1","298.25","2014-01-13 09:53:43","CASH","-29.28734","102.651566"
"1203","377fa241-c512-4d51-8856-a10a71997afd","104.69","2016-09-08 05:55:16","WIN_CARD","-10.419363","142.36908"
"1204","fd642978-c344-4490-97dd-a80ae232c6c4","120.78","2017-09-29 11:20:12","MEAL_CARD","26.55105","51.84464"
"1205","8c01b599-bb76-472d-9245-584c8fb42394","11.18","2016-12-29 01:06:16","TL","-16.073474","-19.793511"
"1206","bc1a07e6-85ab-458c-aeaf-9d77ce64c41d","129.16","2016-10-12 08:11:30","EUR","59.010802","-123.788929"
"1207","5ae6cf1e-d55d-439f-8fae-42f9b3e4fb5b","56.11","2019-01-13 07:33:02","BOX_CARD","-1.055953","-175.722728"
"1208","aeeb6f78-f49e-4672-a105-341abb33e60f","93.4","2014-01-26 12:07:38","CREDIT_CARD","10.459111","159.469562"
"1209","06ef7b19-a10b-464d-ad6d-170d957a189b","210.35","2020-11-27 07:37:18","SET_CARD","33.531705","-150.566885"
"1210","b489281b-b52c-4d79-9200-051a4a68f956","218.65","2018-05-30 12:21:01","MULTINET","-21.311338","-133.778535"
"1211","813c44c7-effd-4df8-994d-fa7ac378a1e4","19.66","2018-04-08 03:27:24","CASH","55.507309","130.155215"
"1212","45bdc47f-4747-4b70-9358-f8560a43640a","119.16","2015-01-21 08:15:42","EUR","32.894582","-54.256202"
"1213","26421ab6-cc52-46a7-a989-c9a0b5230cd4","110.04","2020-02-11 09:38:37","MULTINET","74.277176","-90.083229"
"1214","1d0efee9-cb33-4d74-978b-7125cb1e5f6f","125.02","2018-01-09 02:36:28","EUR","-22.312336","-102.263556"
"1215","f289622a-85b8-47ae-95c8-87abe885f931","187.4","2019-05-13 10:24:14","EUR","-22.668797","68.669785"
"1216","f52c59d2-2cfc-4954-99b3-868f0294b77e","17.47","2020-09-14 11:51:42","EUR","-20.950935","-90.234599"
"1217","016519a1-7168-4bca-a454-049f55e6a0af","76.9","2015-09-29 02:35:18","EUR","-54.46824","-113.747979"
"1218","c1b729e9-1719-4eb1-9bf3-25261d73b0ca","230.3","2019-01-05 02:29:32","SODEXO","-48.358684","160.028369"
"1219","c494057a-7489-4bc1-b1a3-7769e150fb27","31.09","2017-06-03 11:54:13","BOX_CARD","6.934502","29.645828"
"1220","bf9cc788-409c-4f85-bf79-bc62c8511964","264.07","2016-10-30 01:11:17","BOX_CARD","77.862261","80.191463"
"1221","03b7968f-c830-454b-8b85-a7d58a5eeb48","297.35","2016-03-31 03:20:25","CREDIT_CARD","34.987115","-42.960125"
"1222","f812cd73-cba4-4f36-ae49-b179fafa340b","308.13","2019-11-26 12:05:28","SET_CARD","49.150491","-143.323124"
"1223","7e26316c-22bb-431e-8e76-58f797909176","166.98","2020-07-23 07:50:41","CASH","40.227623","-59.130794"
"1224","f453ef53-3aa6-455f-a1f7-9cce74426880","341.7","2019-09-15 11:07:27","SET_CARD","66.765932","159.131806"
"1225","46be54e6-b40b-4e8a-93a6-1825ee15db88","30.29","2016-02-13 01:16:40","USD","-20.578377","49.776811"
"1226","a8c873e7-b96d-4f89-a674-6b74f60c2c27","236.41","2014-05-11 06:27:04","EUR","-64.920809","-142.151796"
"1227","cd822348-6df5-4f67-89d3-664af37e39d4","172.6","2016-05-19 12:55:06","WIN_CARD","81.153839","7.857492"
"1228","6b1530c5-939f-447e-85c6-d3d667d34f57","153.39","2020-07-05 07:00:08","CASH","58.579798","-159.241653"
"1229","1baddf3b-1027-4784-8cf6-f5be62c48711","324.03","2017-11-12 02:40:51","MEAL_CARD","-59.359366","-59.002687"
"1230","186dd7bc-0346-49e1-8f25-3fd3ee18173f","95.72","2014-03-08 08:29:41","EUR","-82.483869","108.359308"
"1231","9f33fdd5-5d5d-4bc4-ac44-2c5ba824484d","31.01","2016-04-04 04:23:02","CREDIT_CARD","-86.425066","30.588889"
"1232","766b33be-f1e8-421f-980a-b2e63a485780","83.25","2018-06-02 02:57:55","CAD","-26.558552","154.96291"
"1233","a0a2dd19-0843-48ac-8d8f-b80ebc408270","127.92","2014-06-10 09:08:52","CREDIT_CARD","26.634052","-15.530905"
"1234","5ea3103a-19a6-4136-ad0e-9abb9a52d846","12.4","2019-09-24 01:12:17","BOX_CARD","83.122472","-91.042109"
"1235","878ac5ca-16e7-40c6-bbbb-1cf899f3d608","346.8","2014-10-12 06:23:32","CAD","-39.825088","152.654455"
"1236","9c59493a-97ef-468a-83a1-d5a4cfc63ca7","331.14","2019-09-22 06:47:18","MEAL_CARD","77.064597","-123.785172"
"1237","9dcdf6ef-31b4-407b-93c3-15eb82c22c85","333.75","2015-01-21 01:07:53","EUR","8.525428","-24.225456"
"1238","de1ea32c-757e-4370-9db5-4449f786d2ac","166.53","2017-08-17 11:22:50","USD","-86.09289","48.502738"
"1239","44c9343e-3023-47b9-b33d-a5b49b8a85a6","267.22","2016-05-11 01:06:46","USD","88.242331","60.754452"
"1240","b4e54115-193a-48d4-a78f-a905ed850274","47.12","2020-01-30 03:22:15","WIN_CARD","-41.917194","-98.339316"
"1241","fe20c67e-699a-4ff5-a71f-aadd72d6fb19","114.93","2018-10-14 11:30:42","CAD","-30.436662","86.74701"
"1242","dee1f34d-e3c5-4547-b335-c9227621fadf","294.56","2018-03-11 05:11:07","USD","-64.041975","-173.601617"
"1243","d53b2635-db86-4ad9-83ee-764d50f20714","287.53","2019-02-22 05:36:21","BOX_CARD","60.398104","-44.408179"
"1244","276b92de-512f-4071-8ef0-a57a3d9367a0","343.17","2016-08-18 09:28:22","USD","-8.493119","169.147423"
"1245","6c872e7b-9382-44e8-ab0a-0d2886428858","46.22","2018-07-26 02:41:41","SODEXO","65.83128","93.069332"
"1246","164b9f78-92dc-4f56-927b-544f69a6b800","293.04","2014-09-29 05:41:14","SET_CARD","48.754023","-148.377609"
"1247","cc7f87f9-5dbb-4e6e-b219-de4cb74bd83c","15.66","2018-10-09 07:34:53","WIN_CARD","77.517534","-29.961085"
"1248","b4e81028-adf8-49f7-bd18-f21e43f034ce","231.84","2014-10-30 10:45:43","MEAL_CARD","-24.042723","136.531867"
"1249","150cbf82-b116-4687-8186-03dff79ca18e","161.5","2016-04-07 09:07:31","WIN_CARD","76.880611","-42.534896"
"1250","345ced17-223e-4c8c-b537-3d399ca995e3","239.89","2015-01-25 07:38:01","USD","84.647059","-119.8469"
"1251","33d02e44-0963-4add-b370-f24cd18530f4","344.32","2019-09-15 12:22:49","BOX_CARD","49.13534","150.474927"
"1252","2fca21f1-85e7-45f6-96c5-6820962bcdc9","315.22","2020-07-20 02:48:43","CAD","36.73975","-45.197378"
"1253","339b196c-34a6-4561-a855-2b63edd9044a","324.28","2019-05-19 03:55:50","MULTINET","-78.30472","65.123211"
"1254","316f5ff4-c1c9-457a-ad7a-06562a085366","274.6","2017-12-29 04:17:20","SET_CARD","56.67284","-125.752258"
"1255","e90544c8-f15d-47c6-a346-db467c26f43a","337.67","2014-02-16 10:05:58","CREDIT_CARD","5.061926","79.840881"
"1256","61353053-0f84-4469-8e52-1cc00d44148e","334.27","2016-08-25 03:09:12","WIN_CARD","-3.552263","101.908499"
"1257","5d669d1b-fb5b-4ef2-a629-984aaf18ea88","266.28","2016-07-25 01:59:22","BOX_CARD","-86.931585","-76.058714"
"1258","2441e3b2-2ade-4160-83c6-31aaaa2b2217","29.77","2019-11-02 03:05:25","USD","-27.673562","-68.151152"
"1259","e17ac8e1-7656-4fbe-a314-61746e6307c3","308.23","2018-03-01 02:49:41","SODEXO","-83.250874","-136.185383"
"1260","e9cd8788-4190-4762-b92a-60813296623f","168.53","2020-05-28 09:53:14","CAD","-66.485785","-98.953678"
"1261","ee1041c1-bec5-41da-9011-8ebc87e863c1","247.48","2016-12-15 10:31:05","BOX_CARD","-38.034586","128.839088"
"1262","0a8bb9ba-698f-4a3a-951f-14289b311dd0","294.24","2014-12-16 08:58:12","SET_CARD","-34.297955","-139.803956"
"1263","7e554af9-4686-46b5-b698-2b24d431bbd5","329.93","2018-05-20 08:20:05","CASH","85.19447","112.23892"
"1264","6ffd7009-e936-459f-ba2a-1a9a72599795","147.94","2019-08-08 12:28:24","SET_CARD","42.209333","-30.206946"
"1265","feea0a9b-a655-42c5-b162-01642df00f14","276.57","2018-05-01 02:30:17","TL","78.987484","110.049185"
"1266","c5b6fc0d-4d72-4524-98d7-71a6c713630c","57.44","2015-11-06 08:42:25","EUR","80.04788","77.803476"
"1267","7218a144-fa37-4ca2-ab10-8b1d1de7d33f","249.69","2014-11-29 08:45:04","BOX_CARD","77.060209","-67.559893"
"1268","efcc0bf8-21f7-4b50-ad17-7c81aa2da8b9","209.96","2014-05-21 03:56:49","CREDIT_CARD","44.168512","-39.74121"
"1269","948f2474-67a5-4c26-9c47-b6c4201dcfef","6.99","2015-08-19 06:37:00","WIN_CARD","-33.652756","23.792797"
"1270","723dc6fa-42c2-488c-a185-356f5f9220a5","313.19","2014-10-26 07:50:36","BOX_CARD","-34.87879","124.190541"
"1271","1752b809-1e00-4c70-9a04-b9efb1c83b4b","248.35","2018-08-24 01:50:52","USD","-59.356589","-98.975312"
"1272","23bf737d-7610-43c9-b21f-6db14e3876ea","230.31","2017-10-12 04:10:08","SODEXO","-66.487325","-85.115681"
"1273","cd35fc2d-bfb5-481c-8c94-8d9f59e5d7d1","346.63","2017-12-30 03:31:46","USD","-17.341063","125.232671"
"1274","c87f2320-f80c-445b-b344-1c45ffffc83d","174.71","2018-12-25 02:53:51","CREDIT_CARD","30.445117","-0.38965"
"1275","2ea33c58-c234-4369-bf2c-72cad9378628","235.59","2017-02-08 12:30:48","MULTINET","-31.752821","165.338225"
"1276","32d1e169-1ae5-4d8a-8dc8-d83fd48cda25","1.67","2016-06-17 07:53:06","MEAL_CARD","5.577608","-89.073998"
"1277","e7c2d88e-939b-46ae-bc18-a9ccf61edf7b","331.13","2015-12-11 04:59:23","CASH","-38.826967","-129.728489"
"1278","d9891cf0-db75-4596-9cea-f656d18cb586","286.01","2020-06-18 10:26:53","CAD","55.457914","-60.998427"
"1279","51ed25ec-a3d7-4409-864b-f0bb10749934","98.95","2018-12-29 09:54:57","MEAL_CARD","-63.136664","-76.905939"
"1280","37ff736e-aef5-4f94-80a3-3b6ab64b3a54","191.87","2019-07-04 10:12:06","CAD","78.650053","-96.584848"
"1281","8c8af998-391e-4b80-885f-693356d5bc98","240.83","2015-07-10 02:27:34","USD","-75.100562","-92.620703"
"1282","64e0f052-2f7b-4e7e-9bbf-12f9773190a9","277.95","2014-08-19 05:37:56","TL","-48.776363","-118.403866"
"1283","aedb4b31-d411-436e-85c0-8a1c37ed237a","156.31","2014-12-06 10:10:48","CAD","17.316245","-139.72186"
"1284","d10cb5f6-2c90-4be0-90e8-85590992446b","56.07","2020-02-14 09:44:14","MULTINET","89.21382","35.407222"
"1285","7bd686fb-b04c-4bcf-83a9-364bfe0e18f5","278.39","2020-01-06 08:34:16","MEAL_CARD","30.512055","128.889148"
"1286","c94d16a3-c2ec-43ad-88e3-198d3cd00de6","141.98","2020-07-28 10:34:27","WIN_CARD","-15.635965","-10.135588"
"1287","661a4f82-d26f-448e-84a9-eca3040b308e","32.69","2019-02-02 05:22:23","TL","17.149464","-66.94948"
"1288","46856af7-b725-449b-a24d-b344bb6fc45d","312.66","2014-12-09 03:15:09","CAD","57.809647","-98.994679"
"1289","22f7762d-835f-4cdf-9b75-533a6b25c1c3","121","2019-03-05 09:27:20","WIN_CARD","-15.962099","-31.420829"
"1290","bfaa9f64-3332-485a-a139-e6fe698352cd","46.48","2019-02-26 02:13:33","SODEXO","21.224013","38.15949"
"1291","7b483c33-1465-459b-aac4-9cf0d8454223","308.32","2015-03-15 08:48:41","USD","56.026088","-146.881381"
"1292","b08b68b5-55a0-4f63-acb5-06cd5958a787","260.82","2016-12-04 02:27:44","USD","-80.312625","39.873784"
"1293","b55279f2-ca64-49a4-9c4c-c702bd19bcbb","54.67","2015-06-21 02:02:48","SET_CARD","40.914381","174.001495"
"1294","99783b87-b06a-4e6f-a74a-0caf917365ee","294.53","2015-12-18 02:23:06","BOX_CARD","58.65876","-77.220656"
"1295","cf1f4333-335f-455b-ba28-010a06f257a0","167.34","2018-10-13 02:40:17","TL","-68.976776","9.53714"
"1296","2a551bf0-425b-4940-bdbc-f6f0cd6613eb","117.06","2018-12-15 11:41:14","CASH","23.527508","-69.402282"
"1297","c30dc911-6732-45ea-9867-907ae9142e24","336.28","2019-07-22 06:31:06","EUR","-45.682852","-46.45954"
"1298","e2c72898-6739-4d4f-9d36-62f08080626d","179.73","2018-12-08 06:28:48","USD","18.007432","36.527482"
"1299","5eb7134d-4c2f-4d03-b95f-9a7a4005f743","171.51","2019-03-02 03:40:12","MULTINET","-68.141611","-71.528887"
"1300","56cda16d-5739-4729-b1ec-0be203ae1ed5","98.26","2014-10-29 05:32:53","EUR","-18.810625","-116.614277"
"1301","f12d0299-0d72-498c-ac5a-15c9196c6638","336.49","2015-12-16 06:58:36","USD","73.858717","27.835299"
"1302","59911f19-99ea-487f-8f8c-59edf0634cfe","26.33","2018-12-06 11:45:42","CREDIT_CARD","18.141909","-126.939691"
"1303","ba39a5f1-2602-46f1-98e8-24905255fd70","281.95","2020-10-28 03:09:54","WIN_CARD","-60.833521","-117.583337"
"1304","19d517c8-0871-4a07-aaef-8d02a30aaadc","190.4","2019-04-07 06:00:59","WIN_CARD","2.120422","-81.245085"
"1305","f61279a0-7308-4fdf-9bbb-881ed9e0bdf5","46.74","2020-09-21 01:34:28","CREDIT_CARD","-63.77777","54.505914"
"1306","c46baaba-74b7-4614-b143-7e0401637f8a","299.08","2020-08-17 07:52:49","USD","-20.189018","-43.079709"
"1307","13160d78-c8bf-4f4b-9e25-8f89ee318027","117","2017-01-05 11:55:55","MEAL_CARD","-10.143157","-87.078559"
"1308","9b37f84d-2d0f-42bc-b2dd-63e30f6372ef","167.62","2017-09-21 09:53:18","EUR","-11.285647","104.522275"
